reference_num,organization,address,classification,start_date,end_date,status,remarks,category
6065,"PERSATUAN METABOLIK, MALAYSIA",P.O. BOX 6098 55710 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2007-10-15,2025-12-31,rejected,,Healthcare/Medical
6065,PERSATUAN METABOLIK MALAYSIA,P.O. BOX 6098 55710 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Healthcare/Medical
6067,"TABUNG PEMBINAAN SURAU AL-KHAIRIAH, BUKIT BERUNTUNG, RAWANG, SELANGOR","D/A NO. 7, JALAN ADENIUM 2FSEKSYEN BB5, BUKIT BERUNTUNG 48300 Rawang SELANGOR",TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2008-09-01,2011-08-31,rejected,,Religious Organizations
6068,"TABUNG PEMBINAAN SEKOLAH JENIS KEBANGSAAN (C) KWONG HON, SUNGAI BESI, KUALA LUMPUR",SEK. JENIS KEB. (C) KWONG HONSUNGAI BESI 57000 KUALA LUMPUR WP KUALA LUMPUR,TABUNG PEMBINAAN SEKOLAH (TPBS),2007-07-01,2010-06-30,rejected,,Educational
6069,YAYASAN PARU-PARU MALAYSIA (LUNG FOUNDATION OF MALAYSIA),"SUITE 3B-15-7, LEVEL 15BLOCK 3B PLAZA SENTRALJALAN STESEN SENTRAL 5 50470 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2024-01-01,2028-12-31,approved,,Healthcare/Medical
6069,YAYASAN PARU-PARU MALAYSIA (LUNG FOUNDATION OF MALAYSIA),"SUITE 3B-15-7, LEVEL 15,BLOCK 3B PLAZA SENTRALJALAN STESEN SENTRAL 5 50470 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2007-02-01,2023-12-31,rejected,,Healthcare/Medical
6070,"PERTUBUHAN KEBAJIKAN BERSAMA, KUALA LUMPUR DAN SELANGOR (MULTI MUTUAL CHARITY ASSOCIATION, KUALA LUMPUR AND SELANGOR)",NO. 63-4 TINGKAT 3JALAN SP 2/2SERDANG PERDANA 43300 SERI KEMBANGAN SELANGOR,INSTITUSI/ORGANISASI,2007-09-01,2022-12-31,rejected,,Welfare/Social Services
6071,"TABUNG PEMBINAAN MASJID ANSORI, MA'AHAD ANSORI LITAHFIZIL QURAN, KUALA KRAI, KELANTAN",D/A PEJABAT QHADI JAJAHAN KUALA KRAI 18000 KUALA KRAI KELANTAN,TABUNG PEMBINAAN SEKOLAH (TPBS),2007-08-15,2010-08-14,rejected,,Religious Organizations
6072,YAYASAN SULTAN AZLAN SHAH,C/O NO. 8 JALAN DELIMA 55100 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2006-12-01,2025-12-31,rejected,,Religious Organizations
6072,YAYASAN SULTAN AZLAN SHAH,C/O NO. 8 JALAN DELIMA 55100 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Religious Organizations
6073,PERTUBUHAN KEBAJIKAN SKIZOFRENIA MALAYSIA (PKSM),"G-6, 2ND FLOORBANGUNAN KHASLORONG 8/1EOFF JALAN BARAT 50600 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2007-02-01,2023-12-31,rejected,,Welfare/Social Services
6074,YAYASAN DUNIA MELAYU,2-LG-17 KOMPLEK NIAGA UTAMAJALAN BANGSAR UTAMA 1 59000 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2007-06-15,2021-12-31,rejected,,Others
6077,"TABUNG PEMBINAAN SURAU LAVENDER HEIGHTS, SEREMBAN, NSDK","D/A SURAU SEMENTARA LAVENDER HEIGHTLOT 3753, JALAN PERSIARAN LH 3TAMAN LAVENDER HEIGHTS 70400 SEREMBAN NEGERI SEMBILAN",TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2007-06-01,2010-05-31,rejected,,Religious Organizations
6688,YAW TECK SENG FOUNDATION,SUITE 16-10 LEVEL 16 WISMA UOA II21 JALAN PINANG 50450 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Corporate Foundations
6689,YAYASAN KEBAJIKAN JURUKUR TANAH BERDAFTAR,"2721, JALAN PERMATA 4TAMAN PERMATAHULU KELANG 53300 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2014-01-01,2018-12-31,rejected,,Welfare/Social Services
6708,YAYASAN KASIH SAYANG MALAYSIA,"NO. 27-1, JALAN 5/76BDESA PANDAN 55100 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2019-06-01,2024-05-31,rejected,,Others
6709,"PERTUBUHAN AMAL SERI SINAR, KUALA LUMPUR & SELANGOR","LOT 754, JALAN SUNGAI TEKALIBATU 14 43100 HULU LANGAT SELANGOR",INSTITUSI/ORGANISASI,2019-03-01,2024-02-29,rejected,,Welfare/Social Services
6710,YAYASAN PAKSI,961 TINGKAT 1KOMPLEKS PERUDA BARUJALAN SULTAN BADLISHAH 05000 ALOR SETAR KEDAH,INSTITUSI/ORGANISASI,2012-11-01,2025-12-31,rejected,,Others
6710,YAYASAN PAKSI,961 TINGKAT 1KOMPLEKS PERUDA BARU3JALAN SULTAN BADLISHAH 05000 ALOR SETAR KEDAH,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Others
6711,"PERSATUAN KEBAJIKAN KANAK-KANAK RHEMA SEREMBAN, NEGERI SEMBILAN","2007, JALAN BELATIK 1/1 TAMAN RASAH 70300 SEREMBAN NEGERI SEMBILAN",INSTITUSI/ORGANISASI,2010-09-01,2025-12-31,rejected,,Children/Youth
6711,"PERSATUAN KEBAJIKAN KANAK-KANAK RHEMA SEREMBAN, NEGERI SEMBILAN","NO. 2007, JALAN BELATIK 1/1TAMAN RASAH 70300 SEREMBAN NEGERI SEMBILAN",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Children/Youth
6712,SEU TECK SEAN TONG CHARITABLE ORGANISATION,"TETUAN, LIM, TAY & CO.WISMA KWONG SIEW (4TH FLOOR)149 JALAN TUN H. S. LEE 50000 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2011-03-15,2025-12-31,rejected,,Welfare/Social Services
6712,SEU TECK SEAN TONG CHARITABLE ORGANISATION,D/A B2B TAXON SDN BHDLOT 6.06 6TH FLOORPLAZA FIRST NATIONWIDE161 JALAN TUN H.S. LEE 50000 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Welfare/Social Services
6718,MYKASIH FOUNDATION,"LEVEL 3, DIALOG TOWERNO. 15, JALAN PJU 7/5MUTIARA DAMANSARA 47810 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2010-06-01,2025-12-31,rejected,,Others
6718,MYKASIH FOUNDATION,LEVEL 3 DIALOG TOWERNO. 15 JALAN PJU 7/5MUTIARA DAMANSARA 47810 PETALING JAYA SELANGOR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Others
6721,"PERTUBUHAN TEKNOLOGI DAN PENYELESAIAN EKOPELANCONGAN BORNEO, KOTA KINABALU, SABAH","LOT 1, PUSAT PERINDUSTRIAN KOLOMBONG JAYAMILE 5.5, JALAN KOLOMBONG 88450 KOTA KINABALU SABAH",INSTITUSI/ORGANISASI,2022-06-01,2024-05-31,rejected,,Environmental/Conservation
6721,"PERTUBUHAN TEKNOLOGI DAN PENYELESAIAN EKOPELANCONGAN BORNEO, KOTA KINABALU, SABAH","LOT 1, PUSAT PERINDUSTRIAN KOLOMBONG JAYAMILE 5.5, JALAN KOLOMBONG 88450 KOTA KINABALU SABAH",INSTITUSI/ORGANISASI,2014-01-01,2018-12-31,rejected,,Environmental/Conservation
6721,"PERTUBUHAN TEKNOLOGI DAN PENYELESAIAN EKOPELANCONGAN BORNEO, KOTA KINABALU, SABAH","LOT 1, PUSAT PERINDUSTRIAN KOLOMBONG JAYAMILE 5.5, JALAN KOLOMBONG 88450 KOTA KINABALU SABAH",INSTITUSI/ORGANISASI,2019-06-01,2022-05-31,rejected,,Environmental/Conservation
6725,YAYASAN SAYANG MUTIARA,"A & K TAX CONSULTANTS, 23-AJALAN PEMBANGUNANOFF JALAN TAMPOITAMAN DESA RAHMAT 81200 JOHOR BAHRU JOHOR",INSTITUSI/ORGANISASI,2010-01-01,2025-12-31,rejected,,Others
6725,YAYASAN SAYANG MUTIARA,NO. 70 JALAN MUTIARA 8TAMAN PERINDUSTRIAN PLENTONG 81750 MASAI JOHOR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Others
6726,AMANIE CARE FOUNDATION (FORMERLY KNOWN AS YAYASAN DARLING),"LEVEL 13A-2MENARA TOKIO MARINE LIFENO. 189, JALAN TUN RAZAK 50400 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2010-01-01,2025-12-31,rejected,,Welfare/Social Services
6732,JATI FOUNDATION,"LOT 9C, NO. 111 KOMPLEKS PERNIAGAAN AMPANGLEBUHRAYA SULTANAH BAHIYAH 05050 ALOR SETAR KEDAH",INSTITUSI/ORGANISASI,2023-05-01,2028-04-30,approved,,Others
6732,JATI FOUNDATION,"NO. 450, 1ST FLOORJALAN RAJA 05000 ALOR SETAR KEDAH",INSTITUSI/ORGANISASI,2010-01-01,2014-12-31,rejected,,Others
6732,JATI FOUNDATION,"NO. 450, 1ST FLOORJALAN RAJA 05000 ALOR SETAR KEDAH",INSTITUSI/ORGANISASI,2018-05-01,2023-04-30,rejected,,Others
6733,"PERSATUAN KEBAJIKAN ARUTPERUNJOTHI MARGAM, KLANG, SELANGOR","28A, 1ST FLOORLORONG BAKONGOFF JALAN TELUK PULAI 41100 KLANG SELANGOR",INSTITUSI/ORGANISASI,2021-01-01,2025-12-31,rejected,,Welfare/Social Services
6733,"PERSATUAN KEBAJIKAN ARUTPERUNJOTHI MARGAM, KLANG, SELANGOR","28A, 1ST FLOORLORONG BAKONGOFF JALAN TELUK PULAI 41100 KLANG SELANGOR",INSTITUSI/ORGANISASI,2011-01-01,2015-12-31,rejected,,Welfare/Social Services
6733,"PERSATUAN KEBAJIKAN ARUTPERUNJOTHI MARGAM, KLANG","28A, 1ST FLOORLORONG BAKONGOFF JALAN TELUK PULAI 41100 KLANG SELANGOR",INSTITUSI/ORGANISASI,2016-01-01,2020-12-31,rejected,,Welfare/Social Services
6733,"PERSATUAN KEBAJIKAN ARUTPERUNJOTHI MARGAM, KLANG, SELANGOR",28A 1ST FLOOR LORONG BAKONGOFF JALAN TELUK PULAI 41000 KLANG SELANGOR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Welfare/Social Services
7438,TABUNG PENGURUSAN RUMAH IBADAT KUIL SRI SAKTHI EASWARI SUNGAI WAY/ SUBANG,D/A VGA TAX SERVICES SDN BHD43-1 JALAN THAMBAPILLAIBRICKFIELDS 50470 KUALA LUMPUR WP KUALA LUMPUR,TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2026-01-01,2035-12-31,approved,,Religious Organizations
7444,SULTAN AHMAD SHAH ENVIRONMENT FUND,332A-13G13TH FLOORPLAZA AMPANG CITY 50450 AMPANG WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2012-12-01,2025-12-31,rejected,,Environmental/Conservation
7446,PERSATUAN KANNER MELAKA,"NO 1, JALAN SP 4TAMAN SEMABOK PERMAI 75050 Melaka",INSTITUT/ORGANISASI,2014-05-26,2025-12-31,rejected,,Others
7446,PERSATUAN KANNER MELAKA,"NO 1, JALAN SP 4TAMAN SEMABOK PERMAI 75050 MELAKA",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Others
7457,YAYASAN KUIS,"ARAS 1, BLOK PENTADBIRANUNIVERSITI ISLAM SELANGORBANDAR SRI PUTRA 43000 KAJANG SELANGOR",INSTITUSI/ORGANISASI,2025-01-01,2029-12-31,approved,,Others
7457,YAYASAN KUIS,"D/A SALIHIN TAX ADVISORY SDN BHD555, JALAN SAMUDRA UTARA 1TAMAN SAMUDRA 68100 BATU CAVES SELANGOR",INSTITUSI/ORGANISASI,2017-01-01,2021-12-31,rejected,,Others
7460,YAYASAN PENYELIDIKAN ANTARTIKA SULTAN MIZAN (YPASM),KEMENTERIAN ALAM SEKITAR DAN AIR902-A JALAN TUN ISMAIL 50480 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2013-02-15,2025-12-31,rejected,,Research/Academic
7461,YAYASAN ASTRO KASIH,"TINGKAT 3, ALL ASIA BROADCAST CENTRETECHONOLOGY PARK MALAYSIALEBUHRAYA PUCHONG-SG BESI, BUKIT JALIL 57000 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2013-03-15,2025-12-31,rejected,,Corporate Foundations
7461,YAYASAN ASTRO KASIH,"TINGKAT 3, ALL ASIA BROADCAST CENTRETECHONOLOGY PARK MALAYSIALEBUHRAYA PUCHONG-SG BESI, BUKIT JALIL 57000 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Corporate Foundations
7468,TABUNG PENGURUSAN RUMAH IBADAT PANTAI BAPTIST CHURCH,"PANTAI BAPTIST CHURCHLOT 8, JALAN PANTAI (9/7) 46000 PETALING JAYA SELANGOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2013-03-15,2025-12-31,rejected,,Religious Organizations
7468,TABUNG PENGURUSAN RUMAH IBADAT PANTAI BAPTIST CHURCH,"PANTAI BAPTIST CHURCHLOT 8, JALAN PANTAI (9/7) 46000 PETALING JAYA SELANGOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2026-01-01,2035-12-31,approved,,Religious Organizations
7473,PERTUBUHAN PENYELIDIKAN MARECET SELANGOR (MARECET RESEARCH ORGANIZATION OF SELANGOR),"UNIT 3-1-1, RUMAH BANDAR ANTILLAJALAN ANGGERIK MALAXIS 31/171KOTA KEMUNING, SEKSYEN 31 40460 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2014-01-01,2018-12-31,rejected,,Research/Academic
7473,PERTUBUHAN PENYELIDIKAN MARECET SELANGOR (MARECET RESEARCH ORGANIZATION OF SELANGOR),"UNIT 3-1-1, RUMAH BANDAR ANTILLAJALAN ANGGERIK MALAXIS 31/171KOTA KEMUNING, SEKSYEN 31 40460 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2019-01-01,2023-12-31,rejected,,Research/Academic
7473,PERTUBUHAN PENYELIDIKAN MARECET SELANGOR (MARECET RESEARCH ORGANIZATION OF SELANGOR),"NO. 5, JALAN USJ 12/1BUEP SUBANG JAYA 47630 SUBANG JAYA SELANGOR",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Research/Academic
7484,TABUNG PEMBINAAN GURDWARA SAHIB (SIKH TEMPLE) AMPANG,"GURDWARA SAHIB (SIKH TEMPLE) AMPANGLOT 64 & 65, 4 ½ MILESJALAN ULU KLANG 68000 AMPANG SELANGOR",TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2013-01-01,2015-12-31,rejected,,Religious Organizations
7486,MY STARFISH FOUNDATION (FORMERLY KNOWN AS KHIND STARFISH FOUNDATION),"NO. 2, JALAN ASTAKA U8/82BUKIT JELUTONG 40150 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2013-03-15,2025-12-31,rejected,,Others
7486,MY STARFISH FOUNDATION,"NO. 2, JALAN ASTAKA U8/82BUKIT JELUTONG 40150 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Others
7496,PERSATUAN PUSAT HAEMODIALYSIS PRIHATIN TENGKU BESAR TERENGGANU,NO. 134-T & 134-UGROUND FLOORJALAN SULTAN ZAINAL ABIDIN 20000 KUALA TERENGGANU TERENGGANU,INSTITUSI/ORGANISASI,2013-10-16,2025-12-31,rejected,,Healthcare/Medical
7496,PERSATUAN PUSAT HAEMODIALYSIS PRIHATIN TENGKU BESAR TERENGGANU,NO. 134-T & 134-UGROUND FLOORJALAN SULTAN ZAINAL ABIDIN 20000 KUALA TERENGGANU TERENGGANU,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Healthcare/Medical
7499,YAYASAN RAJA ZARITH SOFIAH NEGERI JOHOR,TINGKAT 1 WISMA YPJ HOLDINGSJALAN SRI PERKASA 1/3 TAMAN TAMPOI UTAMA 81200 JOHOR BAHRU JOHOR,INSTITUSI/ORGANISASI,2025-08-01,2030-07-31,approved,,Religious Organizations
7500,YAYASAN AMAL IHSAN,"PT 382, JALAN KENANGA 1TAMAN BUKIT CHEDANG 70300 SEREMBAN NEGERI SEMBILAN",INSTITUSI/ORGANISASI,2014-07-15,2025-12-31,rejected,,Welfare/Social Services
7502,YAYASAN ARTIS 1MALAYSIA,NO. 62A TINGKAT 1 JALAN KAMPUNG ATTAP 50460 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2013-01-01,2017-12-31,rejected,,Cultural/Arts
7504,"TABUNG PEMBINAAN SEKOLAH JENIS KEBANGSAAN (C) PEI YANG, JALAN BAKRI, MUAR","PENGERUSI PIBG, SJK (C) PEI YANG, BATU 1JALAN BAKRI 84000 MUAR JOHOR",TABUNG PEMBINAAN SEKOLAH (TPBS),2013-03-01,2016-02-29,rejected,,Educational
7512,PERSATUAN KEBAJIKAN KANAK-KANAK SHEMARIAH (PKKK SHEMARIAH),"NO. 752, JALAN KOLAM AIR 72000 KUALA PILAH NEGERI SEMBILAN",INSTITUSI/ORGANISASI,2013-01-01,2017-12-31,rejected,,Children/Youth
7512,PERSATUAN KEBAJIKAN SHEMARIAH (DAHULU DIKENALI SEBAGAI PERSATUAN KEBAJIKAN KANAK-KANAK SHEMARIAH (PKKK SHEMARIAH)),"NO. 752, JALAN KOLAM AIR 72000 KUALA PILAH NEGERI SEMBILAN",INSTITUSI/ORGANISASI,2023-01-01,2027-12-31,approved,,Children/Youth
7512,PERSATUAN KEBAJIKAN KANAK-KANAK SHEMARIAH (PKKK SHEMARIAH),"NO. 752, JALAN KOLAM AIR 72000 KUALA PILAH NEGERI SEMBILAN",INSTITUSI/ORGANISASI,2018-01-01,2022-12-31,rejected,,Children/Youth
7515,TABUNG PEMBINAAN MASJID JAMEK KOMPLEKS PERTANIAN SERDANG,MASJID JAMEK KOMPLEKS PERTANIAN SERDANGBEG BERKUNCI 304PEJABAT POS UPM 43400 SERDANG SELANGOR,TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2013-05-01,2016-04-30,rejected,,Religious Organizations
7517,PERTUBUHAN KEBAJIKAN DAN DAKWAH IBNU MAS'UD,JALAN TASEK ALAI 85000 SEGAMAT JOHOR,INSTITUSI/ORGANISASI,2014-10-15,2025-12-31,rejected,,Welfare/Social Services
7518,"TABUNG PEMBINAAN SEKOLAH JENIS KEBANGSAAN (C) CHUNG HWA PUSAT, BUTTERWORTH, PULAU PINANG",SJK (C) CHUNG HWA PUSATJALAN KAMPUNG GAJAH 12200 BUTTERWORTH PULAU PINANG,TABUNG PEMBINAAN SEKOLAH (TPBS),2013-03-01,2016-02-29,rejected,,Educational
7519,PERSATUAN KEBAJIKAN PUSAT JAGAAN RUMAH KASIH HARMONI PAYA JARAS,"LOT 46, KAMPUNG PAYA JARAS DALAM 47000 SUNGAI BULOH SELANGOR",INSTITUSI/ORGANISASI,2014-07-15,2025-12-31,rejected,,Welfare/Social Services
7519,PERSATUAN KEBAJIKAN PUSAT JAGAAN RUMAH KASIH HARMONI PAYA JARAS,"LOT 46, KAMPUNG PAYA JARAS DALAM 47000 SUNGAI BULOH SELANGOR",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Welfare/Social Services
7522,YAYASAN RAKYAT 1MALAYSIA,LEVEL 23-1 PREMIER SUITES1 MONT KIARA NO 1JALAN KIARA MONT KIARA 50480 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2013-01-11,2022-02-14,rejected,,Others
7539,ORPHANCARE FOUNDATION,"NO. 54, JALAN 5/60BUKIT GASING 46000 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2025-01-01,2029-12-31,approved,,Children/Youth
7539,ORPHANCARE FOUNDATION,"NO. 54, JALAN 5/60BUKIT GASING, 46000 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2015-01-01,2019-12-31,rejected,,Children/Youth
7539,ORPHANCARE FOUNDATION,"NO. 54, JALAN 5/60BUKIT GASING 46000 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2020-01-01,2024-12-31,rejected,,Children/Youth
7544,"TABUNG PEMBINAAN SEKOLAH MENENGAH JENIS KEBANGSAAN POI LAM, IPOH, PERAK","13, JALAN PANGLIMA BUKIT GANTANG WAHAB 30000 Ipoh PERAK",TABUNG PEMBINAAN SEKOLAH (TPBS),2015-01-15,2018-01-14,rejected,,Educational
7545,TABUNG PENGURUSAN RUMAH IBADAT HOLY LIGHT CHURCH ENGLISH,"11-C, JALAN GERTAK MERAH 80100 JOHOR BAHRU JOHOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2014-03-25,2025-12-31,rejected,,Religious Organizations
7545,TPRI HOLY LIGHT CHURCH (ENGLISH),"11-C, JALAN GERTAK MERAH 80100 JOHOR BAHRU JOHOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2026-01-01,2035-12-31,approved,,Religious Organizations
7547,TABUNG PENGURUSAN RUMAH IBADAT CENTRAL CHRISTIAN CHURCH OF MALAYSIA,"26-1, JALAN PJS8/17DATARAN MENTARI 46150 PETALING JAYA SELANGOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2013-07-15,2025-12-31,rejected,,Religious Organizations
7547,TPRI CENTRAL CHRISTIAN CHURCH OF MALAYSIA,"26-1, JALAN PJS8/17DATARAN MENTARI 46150 PETALING JAYA SELANGOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2026-01-01,2035-12-31,approved,,Religious Organizations
7548,TABUNG PENGURUSAN RUMAH IBADAT PERTUBUHAN MEDITASI NIBBANA MALAYSIA,"PERTUBUHAN MEDITASI NIBBANA MALAYSIANO. 2, JALAN SRI JELOK 25TAMAN SRI JELOK 43000 KAJANG SELANGOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2013-07-15,2025-12-31,rejected,,Religious Organizations
7548,TABUNG PENGURUSAN RUMAH IBADAT PERTUBUHAN MEDITASI NIBBANA MALAYSIA,"NO. 2, JALAN SRI JELOK 25TAMAN SRI JELOK 43000 KAJANG SELANGOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2026-01-01,2035-12-31,approved,,Religious Organizations
7549,"PERSATUAN KEBAJIKAN ORANG KURANG UPAYA (OKU) AL BOKHARI, PERMATANG DAMAR LAUT, PULAU PINANG",7307 PERMATANG DAMAR LAUT 11960 BAYAN LEPAS PULAU PINANG,INSTITUSI/ORGANISASI,2013-08-01,2025-12-31,rejected,,Disability Services
7549,"PERSATUAN KEBAJIKAN ORANG KURANG UPAYA (OKU) AL BOKHARI, PERMATANG DAMAR LAUT, PULAU PINANG",7307 PERMATANG DAMAR LAUT 11960 BAYAN LEPAS PULAU PINANG,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Disability Services
7550,"TPRI THE NEW COVENANT CHURCH, DAMANSARA UTAMA","50, JALAN 17/35 46400 PETALING JAYA SELANGOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2013-03-01,2025-12-31,rejected,,Religious Organizations
7550,TPRI THE NEW COVENANT CHURCH DAMANSARA UTAMA,"NO. 4, JALAN 51A/241 46100 PETALING JAYA SELANGOR",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2026-01-01,2035-12-31,approved,,Religious Organizations
7560,"PERTUBUHAN ASUHAN DAN DIDIKAN ANAK-ANAK YATIM ISLAM DAERAH SIK, KEDAH",PEJABAT DAERAH SIK 08200 SIK KEDAH,INSTITUSI/ORGANISASI,2014-03-01,2025-12-31,rejected,,Religious Organizations
7560,"PERTUBUHAN ASUHAN DAN DIDIKAN ANAK-ANAK YATIM ISLAM DAERAH SIK, KEDAH",PEJABAT DAERAH SIK 08200 SIK KEDAH,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Religious Organizations
7561,PERSATUAN KECEDERAAN SPINA SIBU (SIBU SPINA INJURY ASSOCIATION),"NO. 9A, LORONG 6DJALAN LILIN 96000 sibu SARAWAK",INSTITUSI/ORGANISASI,2024-01-01,2028-12-31,approved,,Healthcare/Medical
7561,PERSATUAN KECEDERAAN SPINA SIBU (SIBU SPINA INJURY ASSOCIATION),"NO. 9A, LORONG 6DJALAN LILIN 96000 SIBU SARAWAK",INSTITUSI/ORGANISASI,2014-01-01,2018-12-31,rejected,,Healthcare/Medical
6629,TABUNG BANTUAN KEMANUSIAAN DAN EHSAN PERTUBUHAN SKUAD PENYELAMAT MALAYSIA,"IBU PEJABAT KEBANGSAANPERTUBUHAN SKUAD PENYELAMAT MALAYSIAPEJABAT URUSAN DAN OPERASILOT 18, TAMAN SRI PANTAIBUKIT PANTAI, C2, JALAN PANTAI DALAM 59200 Kuala Lumpur WP KUALA LUMPUR",LAIN-LAIN TABUNG,2009-12-15,2021-12-31,rejected,,Welfare/Social Services
6630,KASSIM CHIN HUMANITY FOUNDATION,"D-1-30, 1 ST FLOOR BLOCK D8 AVENUE SECTION 8 46100 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2015-01-01,2015-12-31,rejected,,Welfare/Social Services
6633,MALAYSIA BLUE OCEAN STRATEGY INSTITUTE,"SUITE 15.02, LEVEL 15MENARA HLA NO. 3JALAN KIA PENG 50450 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2008-01-15,2021-12-31,rejected,,Research/Academic
6639,THE ARUMUGAM EDUCATIONAL & CHARITABLE FOUNDATION,24-2 JALAN BANGSAR UTAMA 1BANGSAR UTAMA 59000 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2012-01-01,2016-12-31,rejected,,Educational
6639,THE ARUMUGAM EDUCATIONAL & CHARITABLE FOUNDATION,24-2 JALAN BANGSAR UTAMA 1BANGSAR UTAMA 59000 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2022-01-01,2026-12-31,approved,,Educational
6639,THE ARUMUGAM EDUCATIONAL & CHARITABLE FOUNDATION,24-2 JALAN BANGSAR UTAMA 1BANGSAR UTAMA 59000 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2012-01-01,2021-12-31,rejected,,Educational
6641,UMMAH AID FOUNDATION,"3-3, JALAN JELATEK SATUJELATEK BUSINESS CENTRE 54200 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2012-11-01,2025-12-31,rejected,,Religious Organizations
6641,UMMAH AID FOUNDATION,NO. 1 JALAN SS 15/8 47500 SUBANG JAYA SELANGOR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Religious Organizations
6643,REAL FOUNDATION,NO. 2-6 JALAN SS19/1G 47500 SUBANG JAYA SELANGOR,INSTITUSI/ORGANISASI,2012-01-01,2016-12-31,rejected,,Others
6647,"YAYASAN MASJID TUN ABDUL AZIZ SEKSYEN 14, PJ (YAYASAN SEMESTA)","JALAN SEMANGAT, SEKSYEN 14 46100 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2009-12-01,2023-04-30,rejected,,Religious Organizations
